Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
IV,25,Incisal,Mesial,1.84,limpia,Bulk,Con fibra de vidrio,1.0,93.42,1.17,1.24,Subobturado
IV,25,Incisal,Mesial,4.76,con_tejido,Estratificacion,Bulk,1.5,90.57,1.79,5.32,Sobreobturado
IV,25,Incisal,Mesial,2.65,limpia,Estratificacion,Con fibra de vidrio,1.0,109.26,2.36,3.42,Sobreobturado
IV,25,Incisal,Mesial,3.6,con_tejido,Bulk,Bulk,1.5,116.22,2.43,4.17,Sobreobturado
IV,25,Incisal,Mesial,4.95,limpia,Bulk,Bulk,1.5,86.09,4.41,5.26,Sobreobturado
IV,25,Incisal,Mesial,4.55,limpia,Estratificacion,Compuesta,2.0,107.53,7.8,4.75,Equiobturado
IV,25,Incisal,Mesial,2.82,con_tejido,Bulk,Fluida,3.5,102.03,9.01,1.85,Subobturado
IV,25,Incisal,Mesial,3.3,limpia,Bulk,Bulk,1.5,83.1,1.58,3.91,Sobreobturado
IV,25,Incisal,Mesial,1.74,limpia,Estratificacion,Fluida,3.5,82.3,12.33,1.69,Subobturado
IV,25,Incisal,Distal,4.53,limpia,Estratificacion,Fluida,3.5,95.51,16.47,4.92,Sobreobturado
IV,25,Incisal,Distal,2.95,con_tejido,Bulk,Fluida,3.5,105.34,5.12,2.89,Equiobturado
IV,25,Incisal,Distal,4.11,con_tejido,Estratificacion,Compuesta,2.0,98.45,11.79,5.09,Sobreobturado
IV,25,Incisal,Distal,2.53,con_tejido,Estratificacion,Fluida,3.5,85.14,9.24,2.53,Equiobturado
IV,25,Incisal,Distal,5.14,con_tejido,Estratificacion,Compuesta,2.0,101.85,16.44,5.38,Sobreobturado
IV,25,Incisal,Distal,2.73,limpia,Estratificacion,Con fibra de vidrio,1.0,93.56,6.09,2.91,Equiobturado
IV,25,Incisal,Distal,1.68,limpia,Estratificacion,Compuesta,2.0,122.41,1.7,1.87,Sobreobturado
IV,25,Incisal,Distal,3.81,limpia,Estratificacion,Con fibra de vidrio,1.0,124.82,9.24,2.89,Subobturado
IV,25,Incisal,Distal,2.71,con_tejido,Bulk,Fluida,3.5,95.33,6.5,2.83,Sobreobturado
IV,25,Incisal,Distal,2.52,limpia,Estratificacion,Bulk,1.5,96.04,14.24,3.14,Sobreobturado
IV,25,Incisal,Distal,1.75,limpia,Estratificacion,Bulk,1.5,94.37,12.59,1.9,Equiobturado
IV,25,Incisal,Distal,4.25,limpia,Estratificacion,Fluida,3.5,117.26,17.61,4.36,Equiobturado
IV,25,Incisal,Distal,1.67,con_tejido,Bulk,Bulk,1.5,94.74,2.04,0.94,Subobturado
IV,25,Incisal,Distal,4.63,con_tejido,Bulk,Compuesta,2.0,83.62,0.3,5.39,Sobreobturado
IV,25,Incisal,Distal,3.76,con_tejido,Estratificacion,Con fibra de vidrio,1.0,125.16,21.58,3.58,Equiobturado
IV,25,Incisal,Distal,2.97,con_tejido,Bulk,Fluida,3.5,110.76,4.02,2.84,Equiobturado
IV,25,Incisal,Distal,2.19,con_tejido,Estratificacion,Bulk,1.5,80.5,7.94,2.0,Equiobturado
IV,25,Incisal,Distal,4.14,con_tejido,Estratificacion,Fluida,3.5,80.23,10.29,3.19,Subobturado
IV,25,Incisal,Distal,4.44,con_tejido,Estratificacion,Fluida,3.5,83.26,6.78,4.4,Equiobturado
IV,25,Incisal,Distal,5.42,limpia,Bulk,Con fibra de vidrio,1.0,85.41,2.37,4.57,Subobturado
IV,25,Incisal,Distal,1.95,limpia,Estratificacion,Compuesta,2.0,112.85,17.37,1.9,Subobturado
IV,25,Incisal,Distal,3.44,limpia,Bulk,Con fibra de vidrio,1.0,126.41,10.99,3.63,Equiobturado
IV,25,Incisal,Distal,4.44,con_tejido,Estratificacion,Fluida,3.5,98.86,0.27,3.78,Subobturado
IV,25,Incisal,Distal,1.78,con_tejido,Bulk,Compuesta,2.0,94.18,8.82,1.76,Subobturado
IV,25,Incisal,Distal,2.14,con_tejido,Bulk,Fluida,3.5,101.17,9.46,2.14,Equiobturado
IV,26,Incisal,Mesial,2.82,con_tejido,Bulk,Fluida,3.5,114.32,5.95,2.82,Equiobturado
IV,26,Incisal,Mesial,1.98,limpia,Bulk,Compuesta,2.0,82.05,16.34,2.39,Sobreobturado
IV,26,Incisal,Mesial,4.36,limpia,Bulk,Compuesta,2.0,100.12,0.51,4.39,Sobreobturado
IV,26,Incisal,Mesial,3.49,limpia,Bulk,Con fibra de vidrio,1.0,83.05,3.41,3.39,Equiobturado
IV,26,Incisal,Mesial,2.02,con_tejido,Bulk,Compuesta,2.0,90.78,14.95,1.56,Subobturado
IV,26,Incisal,Mesial,4.95,con_tejido,Estratificacion,Compuesta,2.0,82.14,6.4,4.9,Subobturado
IV,26,Incisal,Mesial,1.75,con_tejido,Estratificacion,Bulk,1.5,103.33,19.6,0.89,Subobturado
IV,26,Incisal,Mesial,5.21,con_tejido,Estratificacion,Con fibra de vidrio,1.0,93.05,2.13,4.53,Subobturado
IV,26,Incisal,Mesial,4.8,limpia,Bulk,Bulk,1.5,114.55,11.23,4.82,Sobreobturado
IV,26,Incisal,Mesial,1.78,con_tejido,Bulk,Con fibra de vidrio,1.0,122.71,3.13,1.8,Equiobturado
IV,26,Incisal,Mesial,2.69,limpia,Estratificacion,Con fibra de vidrio,1.0,126.37,9.34,2.49,Subobturado
IV,26,Incisal,Mesial,5.49,con_tejido,Bulk,Fluida,3.5,110.79,12.75,5.58,Equiobturado
IV,26,Incisal,Mesial,4.75,limpia,Bulk,Con fibra de vidrio,1.0,125.98,7.15,4.29,Subobturado
IV,26,Incisal,Mesial,2.33,con_tejido,Bulk,Con fibra de vidrio,1.0,118.85,7.58,1.91,Subobturado
IV,26,Incisal,Mesial,2.65,con_tejido,Estratificacion,Bulk,1.5,110.93,14.48,3.04,Sobreobturado
IV,26,Incisal,Mesial,2.61,con_tejido,Estratificacion,Compuesta,2.0,124.45,16.78,2.76,Equiobturado
IV,26,Incisal,Mesial,3.61,limpia,Bulk,Bulk,1.5,90.27,3.66,4.33,Sobreobturado
IV,26,Incisal,Mesial,1.52,con_tejido,Estratificacion,Con fibra de vidrio,1.0,124.78,16.96,1.61,Equiobturado
IV,26,Incisal,Mesial,1.79,con_tejido,Bulk,Fluida,3.5,122.04,18.43,1.45,Subobturado
IV,26,Incisal,Mesial,2.99,limpia,Estratificacion,Bulk,1.5,109.21,1.03,2.71,Subobturado
IV,26,Incisal,Mesial,3.69,limpia,Estratificacion,Fluida,3.5,97.32,16.58,3.09,Subobturado
IV,26,Incisal,Mesial,3.19,con_tejido,Estratificacion,Bulk,1.5,116.88,21.57,3.1,Equiobturado
IV,26,Incisal,Mesial,1.64,con_tejido,Estratificacion,Fluida,3.5,89.45,2.14,2.05,Sobreobturado
IV,26,Incisal,Mesial,4.42,con_tejido,Estratificacion,Compuesta,2.0,119.56,14.09,4.0,Subobturado
IV,26,Incisal,Mesial,2.39,con_tejido,Estratificacion,Fluida,3.5,82.37,15.34,3.13,Sobreobturado
IV,26,Incisal,Distal,4.39,con_tejido,Bulk,Compuesta,2.0,89.72,2.62,4.35,Equiobturado
IV,26,Incisal,Distal,4.12,limpia,Bulk,Fluida,3.5,115.95,14.45,4.0,Equiobturado
IV,26,Incisal,Distal,4.51,limpia,Bulk,Fluida,3.5,84.86,10.89,4.8,Sobreobturado
IV,26,Incisal,Distal,4.4,limpia,Bulk,Compuesta,2.0,95.53,18.41,4.0,Subobturado
IV,26,Incisal,Distal,3.58,limpia,Bulk,Fluida,3.5,87.88,1.46,4.5,Sobreobturado
IV,26,Incisal,Distal,4.49,con_tejido,Estratificacion,Fluida,3.5,96.08,4.79,4.65,Equiobturado
IV,26,Incisal,Distal,4.66,con_tejido,Estratificacion,Compuesta,2.0,115.89,7.12,4.8,Equiobturado
IV,26,Incisal,Distal,4.21,limpia,Estratificacion,Con fibra de vidrio,1.0,129.5,15.06,3.76,Subobturado
IV,26,Incisal,Distal,5.21,limpia,Estratificacion,Con fibra de vidrio,1.0,103.46,18.15,5.1,Subobturado
IV,26,Incisal,Distal,1.9,limpia,Estratificacion,Compuesta,2.0,112.34,13.03,1.52,Subobturado
IV,26,Incisal,Distal,4.38,con_tejido,Estratificacion,Compuesta,2.0,97.47,19.19,4.83,Sobreobturado
IV,26,Incisal,Distal,4.22,limpia,Bulk,Fluida,3.5,107.15,5.52,4.84,Sobreobturado
IV,26,Incisal,Distal,3.06,con_tejido,Estratificacion,Bulk,1.5,108.88,4.32,2.98,Subobturado
IV,26,Incisal,Distal,5.32,con_tejido,Estratificacion,Compuesta,2.0,105.2,17.66,5.07,Subobturado
IV,26,Incisal,Distal,4.69,con_tejido,Estratificacion,Con fibra de vidrio,1.0,108.75,4.84,5.31,Sobreobturado
IV,26,Incisal,Distal,2.01,con_tejido,Estratificacion,Bulk,1.5,80.19,11.35,2.13,Equiobturado
IV,26,Incisal,Distal,1.98,con_tejido,Bulk,Bulk,1.5,88.91,12.8,2.3,Sobreobturado
IV,26,Incisal,Distal,4.0,con_tejido,Bulk,Bulk,1.5,111.64,21.67,3.36,Subobturado
IV,26,Incisal,Distal,4.12,limpia,Estratificacion,Con fibra de vidrio,1.0,113.82,1.94,5.04,Sobreobturado
IV,26,Incisal,Distal,3.76,con_tejido,Bulk,Fluida,3.5,127.03,15.94,3.93,Sobreobturado
IV,26,Incisal,Distal,4.68,limpia,Estratificacion,Bulk,1.5,127.33,2.86,5.21,Sobreobturado
IV,26,Incisal,Distal,2.72,limpia,Bulk,Bulk,1.5,80.92,14.87,3.5,Sobreobturado
IV,26,Incisal,Distal,2.58,limpia,Estratificacion,Con fibra de vidrio,1.0,113.81,1.13,2.44,Equiobturado
IV,26,Incisal,Distal,5.28,con_tejido,Bulk,Con fibra de vidrio,1.0,86.92,5.66,6.03,Sobreobturado
IV,26,Incisal,Distal,5.39,limpia,Estratificacion,Con fibra de vidrio,1.0,108.22,5.63,5.3,Equiobturado
IV,27,Incisal,Mesial,3.34,con_tejido,Estratificacion,Bulk,1.5,92.59,5.54,3.37,Sobreobturado
IV,27,Incisal,Mesial,5.5,con_tejido,Bulk,Compuesta,2.0,126.21,6.73,6.05,Sobreobturado
IV,27,Incisal,Mesial,3.35,con_tejido,Bulk,Bulk,1.5,92.93,3.79,2.58,Subobturado
IV,27,Incisal,Mesial,1.69,limpia,Bulk,Con fibra de vidrio,1.0,91.0,11.45,1.34,Subobturado
IV,27,Incisal,Mesial,3.04,limpia,Estratificacion,Fluida,3.5,123.6,6.93,2.57,Subobturado
IV,27,Incisal,Mesial,3.47,limpia,Bulk,Con fibra de vidrio,1.0,126.76,6.98,3.64,Equiobturado
IV,27,Incisal,Mesial,4.81,limpia,Bulk,Compuesta,2.0,86.33,1.92,4.88,Equiobturado
IV,27,Incisal,Mesial,3.9,limpia,Bulk,Con fibra de vidrio,1.0,103.03,17.55,3.12,Subobturado
IV,27,Incisal,Mesial,2.41,con_tejido,Bulk,Con fibra de vidrio,1.0,96.62,7.86,2.68,Sobreobturado
IV,27,Incisal,Mesial,4.52,limpia,Estratificacion,Bulk,1.5,116.41,9.48,4.7,Sobreobturado
IV,27,Incisal,Mesial,2.21,limpia,Bulk,Compuesta,2.0,109.54,11.02,2.13,Subobturado
IV,27,Incisal,Mesial,3.28,con_tejido,Bulk,Con fibra de vidrio,1.0,96.12,7.8,3.63,Sobreobturado
IV,27,Incisal,Mesial,4.49,limpia,Estratificacion,Compuesta,2.0,92.29,16.61,4.36,Equiobturado
IV,27,Incisal,Mesial,2.27,con_tejido,Bulk,Fluida,3.5,90.45,13.22,2.39,Equiobturado
IV,27,Incisal,Mesial,4.2,con_tejido,Bulk,Fluida,3.5,95.74,8.55,4.11,Subobturado
IV,27,Incisal,Mesial,4.7,limpia,Bulk,Compuesta,2.0,82.49,5.45,4.5,Equiobturado
IV,27,Incisal,Mesial,3.26,limpia,Bulk,Compuesta,2.0,110.0,3.74,4.02,Sobreobturado
IV,27,Incisal,Mesial,5.03,limpia,Bulk,Bulk,1.5,100.36,9.19,5.81,Sobreobturado
IV,27,Incisal,Mesial,5.12,con_tejido,Estratificacion,Compuesta,2.0,119.39,11.63,5.09,Equiobturado
IV,27,Incisal,Mesial,3.98,con_tejido,Bulk,Bulk,1.5,104.1,20.11,3.84,Equiobturado
IV,27,Incisal,Mesial,4.22,con_tejido,Bulk,Fluida,3.5,91.83,14.5,4.95,Sobreobturado
IV,27,Incisal,Mesial,2.09,con_tejido,Estratificacion,Compuesta,2.0,104.96,12.05,1.11,Subobturado
IV,27,Incisal,Mesial,5.27,con_tejido,Estratificacion,Bulk,1.5,115.65,17.83,5.02,Subobturado
IV,27,Incisal,Mesial,2.59,con_tejido,Bulk,Compuesta,2.0,106.67,14.92,2.46,Equiobturado
IV,27,Incisal,Mesial,3.31,con_tejido,Bulk,Bulk,1.5,118.25,14.89,3.35,Equiobturado
IV,27,Incisal,Distal,2.96,con_tejido,Bulk,Compuesta,2.0,81.98,9.54,2.92,Equiobturado
IV,27,Incisal,Distal,3.86,con_tejido,Estratificacion,Bulk,1.5,125.97,8.38,2.94,Subobturado
IV,27,Incisal,Distal,2.19,limpia,Bulk,Compuesta,2.0,129.86,12.49,1.72,Subobturado
IV,27,Incisal,Distal,3.09,con_tejido,Estratificacion,Fluida,3.5,84.72,13.48,3.89,Sobreobturado
IV,27,Incisal,Distal,4.29,con_tejido,Bulk,Compuesta,2.0,124.63,10.16,4.35,Equiobturado
IV,27,Incisal,Distal,2.35,limpia,Estratificacion,Bulk,1.5,113.64,11.66,2.37,Sobreobturado
IV,27,Incisal,Distal,4.31,limpia,Estratificacion,Con fibra de vidrio,1.0,92.28,16.3,4.24,Equiobturado
IV,27,Incisal,Distal,2.66,limpia,Estratificacion,Compuesta,2.0,125.24,15.72,3.05,Sobreobturado
IV,27,Incisal,Distal,4.76,limpia,Estratificacion,Compuesta,2.0,128.76,3.82,5.34,Sobreobturado
IV,27,Incisal,Distal,1.94,limpia,Bulk,Bulk,1.5,108.92,6.32,2.68,Sobreobturado
IV,27,Incisal,Distal,2.63,con_tejido,Estratificacion,Con fibra de vidrio,1.0,86.69,16.18,3.27,Sobreobturado
IV,27,Incisal,Distal,3.12,con_tejido,Bulk,Bulk,1.5,104.97,12.37,2.53,Subobturado
IV,27,Incisal,Distal,4.52,limpia,Bulk,Fluida,3.5,118.28,13.83,4.78,Sobreobturado
IV,27,Incisal,Distal,1.56,con_tejido,Bulk,Compuesta,2.0,113.88,18.66,1.58,Equiobturado
IV,27,Incisal,Distal,2.14,limpia,Bulk,Compuesta,2.0,94.76,15.25,2.0,Subobturado
IV,27,Incisal,Distal,2.9,limpia,Bulk,Bulk,1.5,82.19,9.45,2.74,Subobturado
IV,27,Incisal,Distal,3.49,limpia,Estratificacion,Bulk,1.5,114.31,5.5,3.33,Equiobturado
IV,27,Incisal,Distal,2.3,limpia,Bulk,Bulk,1.5,81.55,1.22,2.13,Equiobturado
IV,27,Incisal,Distal,2.29,con_tejido,Estratificacion,Compuesta,2.0,96.38,4.95,2.1,Subobturado
IV,27,Incisal,Distal,5.04,limpia,Bulk,Compuesta,2.0,125.72,16.61,4.99,Equiobturado
IV,27,Incisal,Distal,3.12,limpia,Bulk,Con fibra de vidrio,1.0,100.51,17.22,3.23,Equiobturado
IV,27,Incisal,Distal,4.9,con_tejido,Estratificacion,Con fibra de vidrio,1.0,101.64,0.43,4.51,Subobturado
IV,27,Incisal,Distal,4.91,con_tejido,Estratificacion,Compuesta,2.0,93.21,5.96,4.73,Equiobturado
IV,27,Incisal,Distal,1.9,limpia,Estratificacion,Bulk,1.5,105.98,0.12,2.67,Sobreobturado
IV,27,Incisal,Distal,2.26,limpia,Bulk,Con fibra de vidrio,1.0,89.16,11.62,2.15,Equiobturado
