Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,13,Mesial,ninguna,2.6,limpia,Estratificacion,Bulk,1.5,144.18,0.49,2.99,Sobreobturado
II,2,Mesial,ninguna,5.45,con_tejido,Estratificacion,Compuesta,2.0,132.49,24.25,4.72,Subobturado
II,18,Distal,ninguna,2.58,con_tejido,Estratificacion,Compuesta,2.0,119.13,21.04,3.24,Sobreobturado
II,16,Mesial,ninguna,5.59,con_tejido,Bulk,Bulk,1.5,125.68,0.54,5.74,Equiobturado
II,30,Mesial,ninguna,2.59,con_tejido,Estratificacion,Con fibra de vidrio,1.0,138.99,26.48,2.46,Equiobturado
II,16,Mesial,ninguna,5.77,con_tejido,Bulk,Bulk,1.5,127.22,10.58,6.52,Sobreobturado
II,19,Mesial,ninguna,2.74,limpia,Estratificacion,Fluida,3.5,116.01,4.82,1.94,Subobturado
II,29,Distal,ninguna,2.91,con_tejido,Bulk,Compuesta,2.0,121.37,5.08,2.2,Subobturado
II,5,Mesial,ninguna,3.18,con_tejido,Estratificacion,Compuesta,2.0,138.15,27.0,2.24,Subobturado
II,32,Mesial,ninguna,4.83,con_tejido,Estratificacion,Bulk,1.5,137.55,13.96,4.64,Equiobturado
II,21,Mesial,ninguna,5.61,con_tejido,Bulk,Con fibra de vidrio,1.0,125.51,10.78,6.38,Sobreobturado
II,15,Distal,ninguna,3.82,limpia,Estratificacion,Bulk,1.5,134.53,21.14,3.92,Sobreobturado
II,30,Distal,ninguna,2.84,con_tejido,Bulk,Fluida,3.5,110.8,11.44,2.68,Equiobturado
II,14,Distal,ninguna,4.85,con_tejido,Estratificacion,Bulk,1.5,146.46,7.08,4.95,Equiobturado
II,28,Mesial,ninguna,5.25,limpia,Estratificacion,Bulk,1.5,128.34,15.73,5.43,Equiobturado
II,2,Mesial,ninguna,4.13,limpia,Bulk,Bulk,1.5,127.85,2.32,3.96,Equiobturado
II,15,Mesial,ninguna,2.71,con_tejido,Bulk,Bulk,1.5,129.28,1.08,2.8,Sobreobturado
II,29,Mesial,ninguna,5.08,con_tejido,Estratificacion,Bulk,1.5,129.05,2.56,5.08,Equiobturado
II,4,Mesial,ninguna,4.58,limpia,Bulk,Fluida,3.5,121.04,14.36,5.25,Sobreobturado
II,18,Mesial,ninguna,3.99,con_tejido,Estratificacion,Compuesta,2.0,107.06,0.4,4.11,Equiobturado
II,5,Mesial,ninguna,2.9,limpia,Estratificacion,Bulk,1.5,148.33,8.65,2.51,Subobturado
II,2,Mesial,ninguna,3.95,limpia,Estratificacion,Compuesta,2.0,148.97,13.57,3.91,Equiobturado
II,17,Mesial,ninguna,3.6,con_tejido,Estratificacion,Fluida,3.5,115.85,4.78,3.21,Subobturado
II,16,Distal,ninguna,5.68,limpia,Estratificacion,Con fibra de vidrio,1.0,100.4,6.58,6.21,Sobreobturado
II,28,Mesial,ninguna,4.04,limpia,Estratificacion,Bulk,1.5,124.16,16.0,4.65,Sobreobturado
II,12,Distal,ninguna,5.73,limpia,Estratificacion,Fluida,3.5,122.31,11.04,5.63,Equiobturado
II,18,Mesial,ninguna,4.74,limpia,Estratificacion,Con fibra de vidrio,1.0,102.9,18.68,4.71,Subobturado
II,28,Mesial,ninguna,4.07,limpia,Bulk,Fluida,3.5,139.82,27.87,4.34,Sobreobturado
II,20,Distal,ninguna,3.64,limpia,Estratificacion,Compuesta,2.0,113.98,12.57,3.81,Equiobturado
II,15,Mesial,ninguna,3.53,limpia,Bulk,Bulk,1.5,119.1,19.71,3.57,Equiobturado
II,16,Mesial,ninguna,2.56,limpia,Estratificacion,Con fibra de vidrio,1.0,148.43,23.3,3.02,Sobreobturado
II,30,Distal,ninguna,4.88,limpia,Bulk,Compuesta,2.0,147.16,28.1,5.83,Sobreobturado
II,1,Distal,ninguna,4.05,con_tejido,Estratificacion,Fluida,3.5,120.3,2.51,3.97,Subobturado
II,28,Distal,ninguna,5.11,limpia,Estratificacion,Fluida,3.5,147.62,12.92,5.5,Sobreobturado
II,5,Mesial,ninguna,5.91,con_tejido,Bulk,Con fibra de vidrio,1.0,134.52,20.03,5.95,Equiobturado
II,16,Mesial,ninguna,5.34,con_tejido,Bulk,Con fibra de vidrio,1.0,142.82,22.04,6.08,Sobreobturado
II,30,Distal,ninguna,4.83,limpia,Bulk,Bulk,1.5,127.02,2.31,4.84,Equiobturado
II,12,Mesial,ninguna,4.38,con_tejido,Estratificacion,Con fibra de vidrio,1.0,109.45,4.86,3.93,Subobturado
II,28,Mesial,ninguna,3.51,limpia,Estratificacion,Bulk,1.5,144.89,0.79,2.74,Subobturado
II,13,Mesial,ninguna,5.76,limpia,Bulk,Con fibra de vidrio,1.0,126.93,15.07,5.7,Equiobturado
II,17,Distal,ninguna,3.56,limpia,Estratificacion,Fluida,3.5,135.44,13.54,2.73,Subobturado
II,2,Mesial,ninguna,5.71,con_tejido,Bulk,Bulk,1.5,137.15,21.21,5.65,Equiobturado
II,29,Mesial,ninguna,4.32,limpia,Estratificacion,Bulk,1.5,101.38,2.65,4.44,Equiobturado
II,29,Mesial,ninguna,3.34,limpia,Estratificacion,Bulk,1.5,115.79,21.84,3.4,Sobreobturado
II,32,Distal,ninguna,5.86,limpia,Estratificacion,Con fibra de vidrio,1.0,138.27,1.19,5.56,Subobturado
II,29,Distal,ninguna,5.69,limpia,Estratificacion,Compuesta,2.0,123.53,1.64,6.22,Sobreobturado
II,16,Mesial,ninguna,5.82,con_tejido,Estratificacion,Con fibra de vidrio,1.0,132.94,14.4,6.5,Sobreobturado
II,28,Mesial,ninguna,4.64,limpia,Bulk,Fluida,3.5,123.28,1.16,4.27,Subobturado
II,4,Distal,ninguna,2.68,limpia,Estratificacion,Compuesta,2.0,128.36,12.93,2.15,Subobturado
II,31,Distal,ninguna,5.86,limpia,Bulk,Compuesta,2.0,120.53,9.09,6.06,Sobreobturado
II,20,Distal,ninguna,5.65,limpia,Bulk,Bulk,1.5,143.89,4.7,5.41,Subobturado
II,30,Mesial,ninguna,3.45,limpia,Estratificacion,Compuesta,2.0,141.62,28.03,4.09,Sobreobturado
II,19,Distal,ninguna,4.59,limpia,Bulk,Fluida,3.5,125.13,15.05,4.99,Sobreobturado
II,17,Mesial,ninguna,3.89,limpia,Estratificacion,Bulk,1.5,124.97,12.97,3.98,Equiobturado
II,19,Distal,ninguna,4.35,limpia,Estratificacion,Compuesta,2.0,102.13,6.39,4.82,Sobreobturado
II,13,Mesial,ninguna,3.53,limpia,Bulk,Bulk,1.5,123.49,22.79,3.65,Sobreobturado
II,16,Distal,ninguna,4.72,limpia,Bulk,Con fibra de vidrio,1.0,142.74,22.73,4.06,Subobturado
II,31,Distal,ninguna,3.65,con_tejido,Estratificacion,Con fibra de vidrio,1.0,135.25,3.96,3.77,Sobreobturado
II,12,Mesial,ninguna,2.76,con_tejido,Estratificacion,Compuesta,2.0,135.95,4.35,2.3,Subobturado
II,2,Distal,ninguna,4.58,con_tejido,Bulk,Fluida,3.5,118.9,23.13,4.25,Subobturado
II,19,Distal,ninguna,4.79,limpia,Bulk,Fluida,3.5,142.18,26.54,5.71,Sobreobturado
II,19,Distal,ninguna,3.97,limpia,Estratificacion,Fluida,3.5,120.28,11.91,3.84,Subobturado
II,2,Distal,ninguna,4.98,limpia,Estratificacion,Con fibra de vidrio,1.0,139.25,22.55,4.23,Subobturado
II,16,Distal,ninguna,4.2,con_tejido,Bulk,Fluida,3.5,135.49,18.25,4.07,Equiobturado
II,31,Distal,ninguna,3.33,limpia,Bulk,Con fibra de vidrio,1.0,106.08,14.26,3.87,Sobreobturado
II,29,Distal,ninguna,2.6,limpia,Estratificacion,Compuesta,2.0,143.01,22.63,1.95,Subobturado
II,13,Mesial,ninguna,4.85,limpia,Bulk,Bulk,1.5,132.17,10.96,3.88,Subobturado
II,30,Mesial,ninguna,3.27,con_tejido,Bulk,Compuesta,2.0,142.84,24.55,3.02,Subobturado
II,1,Distal,ninguna,3.84,con_tejido,Estratificacion,Con fibra de vidrio,1.0,106.86,18.38,3.12,Subobturado
II,13,Mesial,ninguna,3.64,limpia,Bulk,Fluida,3.5,139.41,9.16,4.3,Sobreobturado
II,32,Distal,ninguna,5.0,con_tejido,Estratificacion,Con fibra de vidrio,1.0,148.62,7.29,5.01,Equiobturado
II,28,Mesial,ninguna,4.59,limpia,Estratificacion,Con fibra de vidrio,1.0,115.05,0.34,3.93,Subobturado
II,32,Distal,ninguna,2.86,limpia,Estratificacion,Con fibra de vidrio,1.0,141.72,4.47,3.04,Sobreobturado
II,18,Mesial,ninguna,3.85,limpia,Bulk,Fluida,3.5,110.37,21.15,4.01,Equiobturado
II,12,Mesial,ninguna,4.9,limpia,Estratificacion,Compuesta,2.0,129.97,12.64,5.86,Sobreobturado
II,19,Distal,ninguna,4.29,con_tejido,Bulk,Compuesta,2.0,103.34,0.16,3.62,Subobturado
II,30,Distal,ninguna,4.04,con_tejido,Bulk,Fluida,3.5,130.33,24.69,4.16,Equiobturado
II,20,Mesial,ninguna,4.42,con_tejido,Estratificacion,Con fibra de vidrio,1.0,137.48,13.1,4.44,Equiobturado
II,31,Mesial,ninguna,3.37,limpia,Estratificacion,Compuesta,2.0,133.37,13.87,3.2,Equiobturado
II,20,Mesial,ninguna,2.91,con_tejido,Estratificacion,Fluida,3.5,137.5,26.29,3.16,Sobreobturado
II,20,Distal,ninguna,4.86,limpia,Bulk,Fluida,3.5,101.23,20.1,4.73,Equiobturado
II,29,Distal,ninguna,2.79,con_tejido,Estratificacion,Compuesta,2.0,139.71,15.66,2.31,Subobturado
II,31,Mesial,ninguna,5.04,limpia,Bulk,Compuesta,2.0,124.34,0.19,5.79,Sobreobturado
II,2,Distal,ninguna,5.58,con_tejido,Bulk,Con fibra de vidrio,1.0,148.51,22.03,5.93,Sobreobturado
II,32,Mesial,ninguna,3.97,limpia,Estratificacion,Con fibra de vidrio,1.0,141.67,14.52,4.46,Sobreobturado
II,17,Mesial,ninguna,4.59,con_tejido,Estratificacion,Bulk,1.5,113.01,1.29,4.26,Subobturado
II,12,Distal,ninguna,3.0,con_tejido,Bulk,Compuesta,2.0,146.47,17.84,2.76,Subobturado
II,28,Mesial,ninguna,3.12,limpia,Estratificacion,Fluida,3.5,143.38,25.2,3.63,Sobreobturado
II,28,Distal,ninguna,5.32,limpia,Bulk,Fluida,3.5,138.31,27.57,5.34,Equiobturado
II,14,Mesial,ninguna,4.36,con_tejido,Bulk,Con fibra de vidrio,1.0,109.01,15.93,4.31,Equiobturado
II,31,Distal,ninguna,4.67,limpia,Bulk,Con fibra de vidrio,1.0,109.93,16.84,5.07,Sobreobturado
II,19,Mesial,ninguna,3.84,limpia,Bulk,Bulk,1.5,130.98,22.28,4.83,Sobreobturado
II,15,Distal,ninguna,4.21,limpia,Estratificacion,Bulk,1.5,119.71,20.29,4.21,Equiobturado
II,18,Mesial,ninguna,4.45,con_tejido,Bulk,Fluida,3.5,124.48,13.02,4.74,Sobreobturado
II,32,Distal,ninguna,3.7,con_tejido,Estratificacion,Bulk,1.5,125.89,22.81,4.53,Sobreobturado
II,15,Mesial,ninguna,2.77,limpia,Bulk,Bulk,1.5,147.29,2.36,1.88,Subobturado
II,20,Distal,ninguna,5.08,limpia,Estratificacion,Con fibra de vidrio,1.0,147.5,1.43,5.24,Equiobturado
II,13,Mesial,ninguna,5.48,limpia,Estratificacion,Fluida,3.5,147.28,10.77,5.45,Subobturado
II,18,Distal,ninguna,4.46,con_tejido,Estratificacion,Con fibra de vidrio,1.0,114.52,5.74,4.58,Sobreobturado
II,3,Mesial,ninguna,5.62,con_tejido,Estratificacion,Fluida,3.5,138.55,24.12,6.26,Sobreobturado
II,2,Mesial,ninguna,2.94,limpia,Bulk,Con fibra de vidrio,1.0,123.87,12.62,2.49,Subobturado
II,5,Distal,ninguna,3.31,limpia,Estratificacion,Con fibra de vidrio,1.0,120.48,8.73,3.03,Subobturado
II,15,Mesial,ninguna,2.99,limpia,Bulk,Compuesta,2.0,116.93,20.7,2.83,Equiobturado
II,29,Distal,ninguna,3.44,con_tejido,Bulk,Compuesta,2.0,100.33,13.58,4.24,Sobreobturado
II,29,Mesial,ninguna,3.28,con_tejido,Estratificacion,Fluida,3.5,133.62,3.69,2.3,Subobturado
II,3,Mesial,ninguna,3.06,limpia,Estratificacion,Bulk,1.5,110.45,9.05,3.01,Equiobturado
II,5,Mesial,ninguna,2.57,con_tejido,Estratificacion,Fluida,3.5,109.99,3.08,1.8,Subobturado
II,31,Distal,ninguna,5.65,con_tejido,Estratificacion,Con fibra de vidrio,1.0,130.19,12.63,6.1,Sobreobturado
II,15,Mesial,ninguna,2.56,limpia,Estratificacion,Con fibra de vidrio,1.0,101.53,7.72,2.74,Equiobturado
II,4,Mesial,ninguna,4.61,limpia,Bulk,Bulk,1.5,113.36,15.84,5.08,Sobreobturado
II,30,Distal,ninguna,3.61,con_tejido,Estratificacion,Compuesta,2.0,149.24,10.92,3.55,Subobturado
II,21,Mesial,ninguna,5.23,limpia,Bulk,Compuesta,2.0,111.56,10.37,5.09,Subobturado
II,31,Distal,ninguna,5.69,limpia,Bulk,Compuesta,2.0,134.77,17.05,5.58,Subobturado
II,13,Mesial,ninguna,3.27,con_tejido,Bulk,Con fibra de vidrio,1.0,145.52,6.4,3.25,Subobturado
II,3,Distal,ninguna,5.47,limpia,Estratificacion,Bulk,1.5,141.71,10.68,5.65,Sobreobturado
II,1,Mesial,ninguna,5.06,limpia,Estratificacion,Con fibra de vidrio,1.0,123.51,3.58,4.63,Subobturado
II,4,Mesial,ninguna,3.53,limpia,Estratificacion,Bulk,1.5,123.84,2.59,3.36,Equiobturado
II,19,Distal,ninguna,5.4,limpia,Estratificacion,Con fibra de vidrio,1.0,136.33,24.22,5.36,Subobturado
II,16,Mesial,ninguna,4.41,con_tejido,Estratificacion,Fluida,3.5,144.12,6.07,4.89,Sobreobturado
II,14,Mesial,ninguna,2.61,con_tejido,Bulk,Con fibra de vidrio,1.0,122.34,15.17,2.5,Equiobturado
II,15,Mesial,ninguna,3.82,con_tejido,Estratificacion,Bulk,1.5,121.85,16.21,3.96,Sobreobturado
II,31,Mesial,ninguna,5.16,limpia,Estratificacion,Con fibra de vidrio,1.0,114.66,18.1,4.87,Subobturado
II,12,Mesial,ninguna,3.16,con_tejido,Bulk,Bulk,1.5,124.24,19.99,3.01,Subobturado
II,19,Mesial,ninguna,4.96,con_tejido,Bulk,Compuesta,2.0,117.78,21.38,4.44,Subobturado
II,18,Mesial,ninguna,3.75,con_tejido,Bulk,Con fibra de vidrio,1.0,117.07,19.07,4.1,Sobreobturado
II,21,Distal,ninguna,3.93,limpia,Estratificacion,Fluida,3.5,143.37,9.93,4.15,Sobreobturado
II,14,Distal,ninguna,5.3,limpia,Estratificacion,Compuesta,2.0,116.87,9.73,5.23,Subobturado
II,15,Distal,ninguna,5.81,limpia,Estratificacion,Fluida,3.5,143.68,28.16,5.96,Equiobturado
II,1,Distal,ninguna,5.73,con_tejido,Bulk,Con fibra de vidrio,1.0,117.33,12.14,5.8,Equiobturado
II,16,Mesial,ninguna,5.4,con_tejido,Bulk,Bulk,1.5,113.48,21.01,5.37,Equiobturado
II,3,Mesial,ninguna,4.18,limpia,Bulk,Fluida,3.5,109.19,9.23,4.22,Sobreobturado
II,15,Distal,ninguna,4.12,limpia,Estratificacion,Bulk,1.5,110.99,0.72,3.2,Subobturado
II,30,Mesial,ninguna,5.14,limpia,Bulk,Con fibra de vidrio,1.0,125.32,16.17,5.83,Sobreobturado
II,12,Mesial,ninguna,3.7,con_tejido,Bulk,Con fibra de vidrio,1.0,131.21,19.21,3.83,Equiobturado
II,21,Distal,ninguna,4.37,con_tejido,Estratificacion,Fluida,3.5,105.49,19.04,5.37,Sobreobturado
II,29,Distal,ninguna,4.13,con_tejido,Estratificacion,Bulk,1.5,136.11,0.37,3.65,Subobturado
II,3,Distal,ninguna,2.71,con_tejido,Estratificacion,Con fibra de vidrio,1.0,138.9,11.31,2.62,Subobturado
II,5,Mesial,ninguna,4.6,con_tejido,Estratificacion,Con fibra de vidrio,1.0,111.04,8.36,4.97,Sobreobturado
II,2,Distal,ninguna,5.14,con_tejido,Bulk,Fluida,3.5,125.09,10.35,5.46,Sobreobturado
II,31,Distal,ninguna,2.64,limpia,Estratificacion,Fluida,3.5,147.88,7.19,2.35,Subobturado
II,4,Mesial,ninguna,3.65,limpia,Estratificacion,Fluida,3.5,110.43,17.34,3.74,Equiobturado
II,18,Distal,ninguna,4.13,limpia,Estratificacion,Bulk,1.5,117.91,5.03,5.07,Sobreobturado
II,31,Distal,ninguna,5.13,limpia,Estratificacion,Con fibra de vidrio,1.0,130.94,6.77,4.98,Equiobturado
II,18,Distal,ninguna,3.95,con_tejido,Bulk,Con fibra de vidrio,1.0,115.55,4.59,4.31,Sobreobturado
II,16,Mesial,ninguna,5.6,limpia,Estratificacion,Fluida,3.5,143.42,14.41,5.79,Sobreobturado
II,4,Distal,ninguna,5.06,limpia,Bulk,Bulk,1.5,115.2,8.0,5.34,Sobreobturado
II,5,Mesial,ninguna,4.13,con_tejido,Bulk,Con fibra de vidrio,1.0,131.53,14.48,4.54,Sobreobturado
II,30,Distal,ninguna,5.71,con_tejido,Bulk,Fluida,3.5,144.34,24.05,5.68,Equiobturado
II,19,Mesial,ninguna,5.62,limpia,Bulk,Con fibra de vidrio,1.0,123.55,4.15,4.64,Subobturado
II,12,Distal,ninguna,3.03,con_tejido,Bulk,Compuesta,2.0,105.57,17.73,2.85,Equiobturado
II,21,Distal,ninguna,2.66,con_tejido,Bulk,Fluida,3.5,117.82,21.24,2.32,Subobturado
II,3,Mesial,ninguna,4.58,limpia,Estratificacion,Bulk,1.5,137.51,11.92,3.8,Subobturado
II,14,Mesial,ninguna,3.93,con_tejido,Estratificacion,Bulk,1.5,125.35,17.65,3.35,Subobturado
II,1,Distal,ninguna,2.51,limpia,Estratificacion,Fluida,3.5,146.85,26.55,1.95,Subobturado
II,17,Distal,ninguna,5.41,limpia,Estratificacion,Bulk,1.5,101.58,4.6,5.37,Equiobturado
II,5,Mesial,ninguna,5.51,con_tejido,Estratificacion,Compuesta,2.0,134.12,3.56,5.72,Sobreobturado
II,3,Mesial,ninguna,3.83,con_tejido,Estratificacion,Compuesta,2.0,132.68,18.94,4.23,Sobreobturado
II,19,Distal,ninguna,4.56,con_tejido,Bulk,Con fibra de vidrio,1.0,115.74,16.54,4.75,Equiobturado
II,4,Distal,ninguna,3.85,con_tejido,Bulk,Con fibra de vidrio,1.0,115.59,10.1,3.73,Equiobturado
II,3,Distal,ninguna,3.31,limpia,Bulk,Con fibra de vidrio,1.0,101.47,7.82,3.9,Sobreobturado
II,1,Distal,ninguna,3.43,con_tejido,Estratificacion,Fluida,3.5,115.2,13.58,3.5,Equiobturado
II,4,Distal,ninguna,4.98,con_tejido,Bulk,Bulk,1.5,125.16,11.33,5.0,Equiobturado
II,31,Distal,ninguna,2.58,con_tejido,Estratificacion,Fluida,3.5,112.69,2.7,2.8,Sobreobturado
II,16,Distal,ninguna,5.31,con_tejido,Estratificacion,Compuesta,2.0,123.36,15.26,5.23,Equiobturado
II,1,Mesial,ninguna,4.2,con_tejido,Bulk,Con fibra de vidrio,1.0,120.63,12.93,4.4,Equiobturado
II,32,Distal,ninguna,3.13,limpia,Bulk,Bulk,1.5,134.92,8.7,2.33,Subobturado
II,14,Mesial,ninguna,4.17,limpia,Estratificacion,Con fibra de vidrio,1.0,138.1,11.2,4.87,Sobreobturado
II,30,Mesial,ninguna,4.53,con_tejido,Bulk,Compuesta,2.0,122.88,13.8,4.64,Equiobturado
II,13,Distal,ninguna,5.96,limpia,Bulk,Con fibra de vidrio,1.0,124.21,24.76,5.32,Subobturado
II,30,Distal,ninguna,2.77,con_tejido,Bulk,Compuesta,2.0,106.44,2.51,2.52,Subobturado
II,4,Distal,ninguna,5.8,limpia,Estratificacion,Compuesta,2.0,122.75,4.02,5.07,Subobturado
II,20,Mesial,ninguna,4.47,con_tejido,Bulk,Con fibra de vidrio,1.0,101.12,11.93,4.94,Sobreobturado
II,5,Mesial,ninguna,4.34,limpia,Estratificacion,Bulk,1.5,133.52,8.52,3.52,Subobturado
II,28,Distal,ninguna,3.81,con_tejido,Estratificacion,Compuesta,2.0,140.94,3.22,3.85,Equiobturado
II,15,Distal,ninguna,3.73,limpia,Bulk,Compuesta,2.0,136.14,20.06,3.61,Equiobturado
II,18,Mesial,ninguna,5.84,limpia,Bulk,Con fibra de vidrio,1.0,114.7,15.18,5.67,Equiobturado
II,2,Distal,ninguna,4.65,con_tejido,Bulk,Fluida,3.5,125.54,16.11,5.37,Sobreobturado
II,3,Mesial,ninguna,3.92,con_tejido,Bulk,Con fibra de vidrio,1.0,120.44,20.13,3.46,Subobturado
II,17,Mesial,ninguna,4.12,limpia,Bulk,Compuesta,2.0,103.99,7.52,4.71,Sobreobturado
II,17,Distal,ninguna,5.93,limpia,Bulk,Fluida,3.5,129.7,20.76,6.74,Sobreobturado
II,28,Mesial,ninguna,3.18,con_tejido,Estratificacion,Compuesta,2.0,101.37,10.74,2.42,Subobturado
II,31,Mesial,ninguna,4.16,limpia,Estratificacion,Con fibra de vidrio,1.0,125.47,7.73,4.0,Equiobturado
II,16,Distal,ninguna,3.34,limpia,Bulk,Compuesta,2.0,109.44,3.73,3.27,Subobturado
II,13,Distal,ninguna,4.14,con_tejido,Bulk,Fluida,3.5,117.28,5.72,4.06,Equiobturado
II,12,Mesial,ninguna,4.34,con_tejido,Bulk,Compuesta,2.0,122.66,18.21,4.45,Sobreobturado
II,5,Mesial,ninguna,3.73,con_tejido,Estratificacion,Con fibra de vidrio,1.0,147.16,2.06,2.9,Subobturado
II,5,Mesial,ninguna,4.97,limpia,Estratificacion,Compuesta,2.0,131.1,13.27,4.45,Subobturado
II,20,Distal,ninguna,4.85,con_tejido,Estratificacion,Fluida,3.5,100.92,0.36,4.48,Subobturado
II,16,Distal,ninguna,5.07,con_tejido,Estratificacion,Fluida,3.5,131.73,7.03,5.21,Equiobturado
II,19,Distal,ninguna,4.36,limpia,Bulk,Bulk,1.5,143.32,5.05,4.19,Equiobturado
II,2,Mesial,ninguna,3.58,con_tejido,Estratificacion,Compuesta,2.0,111.3,2.02,3.91,Sobreobturado
II,2,Mesial,ninguna,3.33,con_tejido,Estratificacion,Bulk,1.5,119.25,1.04,3.57,Sobreobturado
II,5,Distal,ninguna,3.53,limpia,Bulk,Fluida,3.5,121.56,17.87,3.58,Sobreobturado
II,18,Mesial,ninguna,4.07,con_tejido,Bulk,Con fibra de vidrio,1.0,114.08,4.07,4.69,Sobreobturado
II,4,Mesial,ninguna,3.53,con_tejido,Estratificacion,Fluida,3.5,110.28,15.51,2.86,Subobturado
II,29,Mesial,ninguna,5.96,con_tejido,Bulk,Con fibra de vidrio,1.0,148.53,24.13,5.81,Equiobturado
II,32,Distal,ninguna,5.88,limpia,Bulk,Con fibra de vidrio,1.0,140.71,18.26,6.07,Equiobturado
II,4,Distal,ninguna,4.59,limpia,Bulk,Compuesta,2.0,131.49,22.48,3.9,Subobturado
II,31,Mesial,ninguna,5.87,con_tejido,Bulk,Fluida,3.5,116.76,10.02,5.36,Subobturado
II,5,Mesial,ninguna,4.47,limpia,Estratificacion,Fluida,3.5,104.41,20.38,4.66,Equiobturado
II,32,Distal,ninguna,3.37,con_tejido,Estratificacion,Compuesta,2.0,128.28,7.82,4.27,Sobreobturado
II,12,Distal,ninguna,3.53,limpia,Bulk,Fluida,3.5,107.0,0.63,3.45,Equiobturado
II,32,Distal,ninguna,5.36,limpia,Estratificacion,Fluida,3.5,143.17,24.72,5.3,Equiobturado
II,28,Distal,ninguna,4.3,limpia,Bulk,Fluida,3.5,120.84,0.46,5.01,Sobreobturado
II,21,Mesial,ninguna,4.37,limpia,Estratificacion,Compuesta,2.0,123.28,22.27,4.17,Subobturado
II,5,Distal,ninguna,4.94,limpia,Estratificacion,Bulk,1.5,146.72,2.31,4.07,Subobturado
II,3,Mesial,ninguna,3.12,limpia,Bulk,Fluida,3.5,136.49,8.83,3.92,Sobreobturado
II,2,Mesial,ninguna,5.34,limpia,Estratificacion,Fluida,3.5,130.77,17.26,4.88,Subobturado
II,29,Distal,ninguna,2.7,con_tejido,Bulk,Compuesta,2.0,110.01,13.59,3.62,Sobreobturado
II,1,Distal,ninguna,3.42,limpia,Estratificacion,Fluida,3.5,102.8,19.09,3.25,Equiobturado
II,30,Mesial,ninguna,2.86,con_tejido,Estratificacion,Compuesta,2.0,109.03,14.74,1.87,Subobturado
II,30,Mesial,ninguna,3.99,limpia,Estratificacion,Bulk,1.5,146.85,12.23,3.83,Equiobturado
II,19,Mesial,ninguna,2.97,limpia,Estratificacion,Compuesta,2.0,140.93,17.81,2.93,Equiobturado
II,4,Distal,ninguna,4.32,limpia,Estratificacion,Compuesta,2.0,124.58,4.04,3.65,Subobturado
II,15,Mesial,ninguna,2.91,limpia,Estratificacion,Fluida,3.5,138.33,17.16,3.39,Sobreobturado
II,20,Distal,ninguna,5.01,con_tejido,Bulk,Con fibra de vidrio,1.0,101.04,2.1,4.08,Subobturado
II,2,Distal,ninguna,3.92,con_tejido,Estratificacion,Bulk,1.5,129.23,16.68,3.45,Subobturado
II,15,Mesial,ninguna,4.09,con_tejido,Bulk,Compuesta,2.0,149.25,9.54,3.27,Subobturado
II,15,Mesial,ninguna,5.76,con_tejido,Bulk,Compuesta,2.0,125.79,5.46,5.16,Subobturado
II,12,Mesial,ninguna,5.4,limpia,Bulk,Con fibra de vidrio,1.0,119.48,8.32,4.56,Subobturado
II,17,Distal,ninguna,5.06,limpia,Bulk,Compuesta,2.0,147.25,0.87,5.01,Equiobturado
II,1,Mesial,ninguna,3.33,limpia,Estratificacion,Con fibra de vidrio,1.0,145.74,6.72,2.47,Subobturado
II,18,Mesial,ninguna,3.64,con_tejido,Estratificacion,Fluida,3.5,113.87,12.43,3.93,Sobreobturado
II,16,Distal,ninguna,3.06,limpia,Bulk,Fluida,3.5,131.72,6.92,2.07,Subobturado
II,29,Distal,ninguna,2.96,limpia,Bulk,Con fibra de vidrio,1.0,122.38,22.75,2.33,Subobturado
II,28,Distal,ninguna,5.3,limpia,Bulk,Compuesta,2.0,114.67,18.77,4.59,Subobturado
II,12,Distal,ninguna,5.14,limpia,Bulk,Bulk,1.5,128.1,7.01,5.51,Sobreobturado
II,20,Distal,ninguna,5.1,limpia,Bulk,Compuesta,2.0,140.86,25.47,5.15,Sobreobturado
II,18,Mesial,ninguna,3.89,limpia,Estratificacion,Fluida,3.5,126.99,1.76,4.0,Equiobturado
II,15,Distal,ninguna,5.86,con_tejido,Estratificacion,Compuesta,2.0,117.65,16.24,6.21,Sobreobturado
II,16,Mesial,ninguna,5.1,con_tejido,Estratificacion,Fluida,3.5,111.75,6.54,5.89,Sobreobturado
II,1,Mesial,ninguna,5.06,limpia,Bulk,Bulk,1.5,131.49,25.52,5.11,Equiobturado
II,19,Distal,ninguna,4.91,limpia,Bulk,Fluida,3.5,134.01,23.08,5.27,Sobreobturado
II,1,Mesial,ninguna,3.64,con_tejido,Bulk,Con fibra de vidrio,1.0,119.04,9.07,3.59,Equiobturado
II,1,Mesial,ninguna,4.21,limpia,Estratificacion,Compuesta,2.0,105.22,17.81,3.9,Subobturado
II,19,Mesial,ninguna,3.29,limpia,Bulk,Compuesta,2.0,128.47,10.28,3.15,Equiobturado
II,16,Mesial,ninguna,4.09,con_tejido,Estratificacion,Fluida,3.5,145.13,11.65,3.27,Subobturado
