Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
III,25,Mesial,ninguna,4.14,con_tejido,Bulk,Compuesta,2.0,66.98,10.69,4.13,Equiobturado
III,25,Mesial,ninguna,2.68,con_tejido,Bulk,Fluida,3.5,70.26,1.73,2.39,Subobturado
III,25,Distal,ninguna,2.82,con_tejido,Estratificacion,Compuesta,2.0,84.52,15.52,2.74,Equiobturado
III,25,Distal,ninguna,1.78,limpia,Bulk,Fluida,3.5,105.21,3.42,1.0,Subobturado
III,25,Distal,ninguna,1.62,limpia,Estratificacion,Compuesta,2.0,108.27,5.67,1.82,Sobreobturado
III,25,Distal,ninguna,1.78,limpia,Estratificacion,Con fibra de vidrio,1.0,115.48,13.24,1.71,Subobturado
III,25,Distal,ninguna,4.99,limpia,Bulk,Bulk,1.5,84.43,13.74,5.19,Equiobturado
III,25,Distal,ninguna,4.35,con_tejido,Estratificacion,Bulk,1.5,68.85,6.45,4.39,Sobreobturado
III,25,Distal,ninguna,3.99,limpia,Estratificacion,Con fibra de vidrio,1.0,86.26,2.81,3.09,Subobturado
III,25,Distal,ninguna,3.64,con_tejido,Estratificacion,Bulk,1.5,68.48,9.14,3.75,Equiobturado
III,25,Distal,ninguna,4.41,con_tejido,Estratificacion,Compuesta,2.0,97.17,14.93,4.47,Sobreobturado
III,25,Distal,ninguna,2.77,con_tejido,Bulk,Compuesta,2.0,64.93,11.03,1.83,Subobturado
III,25,Distal,ninguna,2.61,limpia,Estratificacion,Con fibra de vidrio,1.0,97.99,14.22,2.77,Equiobturado
III,25,Distal,ninguna,1.42,limpia,Bulk,Fluida,3.5,80.14,12.08,1.56,Equiobturado
III,25,Distal,ninguna,3.82,con_tejido,Bulk,Fluida,3.5,98.93,8.61,3.72,Subobturado
III,25,Distal,ninguna,4.55,limpia,Estratificacion,Compuesta,2.0,113.14,6.98,4.56,Equiobturado
III,25,Distal,ninguna,1.54,con_tejido,Estratificacion,Compuesta,2.0,99.29,10.37,1.52,Subobturado
III,25,Distal,ninguna,4.92,con_tejido,Bulk,Fluida,3.5,115.73,17.29,4.67,Subobturado
III,25,Distal,ninguna,2.9,limpia,Estratificacion,Con fibra de vidrio,1.0,110.08,15.74,2.89,Equiobturado
III,25,Distal,ninguna,4.05,limpia,Estratificacion,Fluida,3.5,75.67,11.64,4.04,Equiobturado
III,25,Distal,ninguna,2.6,con_tejido,Bulk,Fluida,3.5,111.1,11.65,2.57,Equiobturado
III,25,Distal,ninguna,3.67,limpia,Bulk,Bulk,1.5,79.19,4.31,3.15,Subobturado
III,25,Distal,ninguna,4.23,con_tejido,Bulk,Bulk,1.5,72.33,11.88,4.36,Sobreobturado
III,25,Distal,ninguna,2.46,limpia,Bulk,Fluida,3.5,79.56,10.37,3.03,Sobreobturado
III,25,Distal,ninguna,1.64,con_tejido,Bulk,Compuesta,2.0,87.81,12.89,2.18,Sobreobturado
III,25,Distal,ninguna,4.57,limpia,Estratificacion,Compuesta,2.0,66.4,10.44,4.38,Subobturado
III,25,Distal,ninguna,4.9,con_tejido,Estratificacion,Fluida,3.5,84.89,4.88,5.17,Sobreobturado
III,26,Mesial,ninguna,4.9,limpia,Estratificacion,Compuesta,2.0,105.9,16.65,5.27,Sobreobturado
III,26,Mesial,ninguna,3.58,con_tejido,Estratificacion,Compuesta,2.0,115.07,20.89,3.55,Equiobturado
III,26,Mesial,ninguna,4.59,con_tejido,Bulk,Fluida,3.5,119.61,22.32,4.45,Subobturado
III,26,Mesial,ninguna,2.01,con_tejido,Estratificacion,Bulk,1.5,82.33,12.57,2.4,Sobreobturado
III,26,Mesial,ninguna,4.78,limpia,Estratificacion,Bulk,1.5,64.74,3.98,4.83,Equiobturado
III,26,Mesial,ninguna,2.95,limpia,Estratificacion,Con fibra de vidrio,1.0,118.84,22.63,2.87,Equiobturado
III,26,Mesial,ninguna,4.88,limpia,Bulk,Con fibra de vidrio,1.0,86.46,16.53,4.76,Equiobturado
III,26,Mesial,ninguna,3.11,con_tejido,Bulk,Con fibra de vidrio,1.0,99.17,0.17,2.91,Subobturado
III,26,Mesial,ninguna,4.43,con_tejido,Bulk,Fluida,3.5,68.43,4.19,5.0,Sobreobturado
III,26,Mesial,ninguna,2.06,con_tejido,Bulk,Compuesta,2.0,111.52,7.23,2.87,Sobreobturado
III,26,Mesial,ninguna,1.02,con_tejido,Bulk,Compuesta,2.0,112.13,4.45,0.96,Subobturado
III,26,Mesial,ninguna,1.01,con_tejido,Bulk,Bulk,1.5,110.5,18.96,0.62,Subobturado
III,26,Mesial,ninguna,2.49,con_tejido,Bulk,Bulk,1.5,107.22,20.03,1.88,Subobturado
III,26,Mesial,ninguna,4.21,limpia,Bulk,Fluida,3.5,62.27,2.72,4.2,Equiobturado
III,26,Mesial,ninguna,3.75,con_tejido,Bulk,Con fibra de vidrio,1.0,75.72,7.52,4.05,Sobreobturado
III,26,Mesial,ninguna,4.89,limpia,Estratificacion,Con fibra de vidrio,1.0,103.36,5.85,5.43,Sobreobturado
III,26,Mesial,ninguna,1.75,limpia,Estratificacion,Con fibra de vidrio,1.0,78.57,13.75,1.65,Equiobturado
III,26,Mesial,ninguna,4.12,limpia,Estratificacion,Con fibra de vidrio,1.0,103.75,7.35,4.28,Sobreobturado
III,26,Mesial,ninguna,3.32,con_tejido,Bulk,Fluida,3.5,104.54,10.44,3.47,Equiobturado
III,26,Mesial,ninguna,4.89,limpia,Bulk,Compuesta,2.0,62.52,2.24,5.02,Equiobturado
III,26,Mesial,ninguna,2.99,con_tejido,Estratificacion,Bulk,1.5,64.34,12.46,3.06,Equiobturado
III,26,Mesial,ninguna,3.98,con_tejido,Bulk,Compuesta,2.0,105.59,6.48,4.51,Sobreobturado
III,26,Mesial,ninguna,4.73,limpia,Estratificacion,Bulk,1.5,84.24,3.85,3.98,Subobturado
III,26,Mesial,ninguna,3.6,con_tejido,Estratificacion,Compuesta,2.0,117.27,16.11,3.17,Subobturado
III,26,Mesial,ninguna,3.49,limpia,Estratificacion,Con fibra de vidrio,1.0,84.22,14.59,4.03,Sobreobturado
III,26,Distal,ninguna,2.77,limpia,Bulk,Fluida,3.5,84.49,6.88,2.24,Subobturado
III,26,Distal,ninguna,1.31,con_tejido,Estratificacion,Fluida,3.5,113.77,12.65,0.93,Subobturado
III,26,Distal,ninguna,3.7,limpia,Bulk,Compuesta,2.0,104.55,13.27,4.37,Sobreobturado
III,26,Distal,ninguna,3.71,con_tejido,Estratificacion,Fluida,3.5,118.85,14.3,3.88,Equiobturado
III,26,Distal,ninguna,3.43,con_tejido,Bulk,Bulk,1.5,96.06,16.27,3.34,Subobturado
III,26,Distal,ninguna,2.28,con_tejido,Bulk,Compuesta,2.0,108.19,0.93,3.07,Sobreobturado
III,26,Distal,ninguna,1.68,limpia,Estratificacion,Bulk,1.5,92.69,17.83,1.55,Subobturado
III,26,Distal,ninguna,2.77,limpia,Estratificacion,Bulk,1.5,99.15,0.46,1.81,Subobturado
III,26,Distal,ninguna,4.54,con_tejido,Estratificacion,Bulk,1.5,70.34,3.58,5.46,Sobreobturado
III,26,Distal,ninguna,3.51,con_tejido,Bulk,Con fibra de vidrio,1.0,94.63,18.83,4.44,Sobreobturado
III,26,Distal,ninguna,3.76,con_tejido,Bulk,Con fibra de vidrio,1.0,64.87,8.97,3.49,Subobturado
III,26,Distal,ninguna,3.14,limpia,Bulk,Compuesta,2.0,117.77,22.48,3.49,Sobreobturado
III,26,Distal,ninguna,2.15,con_tejido,Estratificacion,Con fibra de vidrio,1.0,110.14,2.61,2.68,Sobreobturado
III,26,Distal,ninguna,1.99,con_tejido,Bulk,Con fibra de vidrio,1.0,113.25,19.94,2.74,Sobreobturado
III,26,Distal,ninguna,1.4,limpia,Bulk,Con fibra de vidrio,1.0,92.64,15.0,1.24,Equiobturado
III,26,Distal,ninguna,1.9,con_tejido,Bulk,Fluida,3.5,64.96,8.99,1.19,Subobturado
III,26,Distal,ninguna,2.61,limpia,Bulk,Compuesta,2.0,108.97,18.41,2.02,Subobturado
III,26,Distal,ninguna,3.76,limpia,Bulk,Fluida,3.5,86.54,11.94,3.85,Sobreobturado
III,26,Distal,ninguna,1.12,limpia,Estratificacion,Con fibra de vidrio,1.0,98.75,16.4,2.05,Sobreobturado
III,26,Distal,ninguna,4.42,con_tejido,Estratificacion,Compuesta,2.0,76.92,7.03,4.2,Subobturado
III,26,Distal,ninguna,1.13,con_tejido,Estratificacion,Con fibra de vidrio,1.0,71.04,12.7,1.97,Sobreobturado
III,26,Distal,ninguna,1.2,limpia,Bulk,Bulk,1.5,117.82,9.93,1.17,Equiobturado
III,26,Distal,ninguna,4.03,limpia,Estratificacion,Fluida,3.5,101.31,17.35,3.85,Equiobturado
III,26,Distal,ninguna,2.62,limpia,Bulk,Fluida,3.5,72.78,1.55,3.58,Sobreobturado
III,26,Distal,ninguna,2.51,limpia,Estratificacion,Fluida,3.5,65.63,4.63,2.62,Equiobturado
III,27,Mesial,ninguna,3.53,con_tejido,Estratificacion,Compuesta,2.0,81.5,6.94,4.51,Sobreobturado
III,27,Mesial,ninguna,4.44,con_tejido,Bulk,Con fibra de vidrio,1.0,109.72,8.97,4.31,Equiobturado
III,27,Mesial,ninguna,4.09,limpia,Estratificacion,Con fibra de vidrio,1.0,102.45,7.11,4.01,Subobturado
III,27,Mesial,ninguna,4.59,limpia,Estratificacion,Compuesta,2.0,101.92,12.72,4.4,Equiobturado
III,27,Mesial,ninguna,1.38,con_tejido,Bulk,Bulk,1.5,106.59,7.2,2.0,Sobreobturado
III,27,Mesial,ninguna,1.97,limpia,Bulk,Fluida,3.5,118.2,12.68,1.94,Subobturado
III,27,Mesial,ninguna,3.75,limpia,Bulk,Con fibra de vidrio,1.0,112.4,11.93,3.83,Equiobturado
III,27,Mesial,ninguna,2.96,con_tejido,Bulk,Bulk,1.5,117.91,11.19,2.97,Equiobturado
III,27,Mesial,ninguna,4.31,con_tejido,Bulk,Compuesta,2.0,96.68,9.37,5.13,Sobreobturado
III,27,Mesial,ninguna,3.42,limpia,Estratificacion,Bulk,1.5,114.04,22.32,3.51,Equiobturado
III,27,Mesial,ninguna,4.72,con_tejido,Bulk,Compuesta,2.0,100.33,17.48,4.04,Subobturado
III,27,Mesial,ninguna,2.04,con_tejido,Estratificacion,Con fibra de vidrio,1.0,78.37,10.27,1.97,Equiobturado
III,27,Mesial,ninguna,2.85,limpia,Estratificacion,Bulk,1.5,113.16,7.91,3.82,Sobreobturado
III,27,Mesial,ninguna,2.8,con_tejido,Estratificacion,Con fibra de vidrio,1.0,107.39,13.9,2.1,Subobturado
III,27,Mesial,ninguna,3.11,limpia,Bulk,Fluida,3.5,93.71,12.58,2.15,Subobturado
III,27,Mesial,ninguna,4.77,con_tejido,Estratificacion,Compuesta,2.0,119.87,19.48,5.35,Sobreobturado
III,27,Mesial,ninguna,2.2,limpia,Estratificacion,Compuesta,2.0,98.01,11.94,1.77,Subobturado
III,27,Mesial,ninguna,3.29,limpia,Estratificacion,Con fibra de vidrio,1.0,78.12,4.83,3.45,Equiobturado
III,27,Mesial,ninguna,3.42,con_tejido,Estratificacion,Con fibra de vidrio,1.0,113.04,20.31,3.96,Sobreobturado
III,27,Mesial,ninguna,3.55,limpia,Bulk,Con fibra de vidrio,1.0,85.27,4.35,2.97,Subobturado
III,27,Mesial,ninguna,1.8,con_tejido,Estratificacion,Bulk,1.5,102.28,7.27,1.91,Equiobturado
III,27,Mesial,ninguna,1.44,con_tejido,Estratificacion,Con fibra de vidrio,1.0,96.27,6.8,1.16,Subobturado
III,27,Mesial,ninguna,4.38,limpia,Bulk,Con fibra de vidrio,1.0,76.04,2.52,4.94,Sobreobturado
III,27,Mesial,ninguna,4.15,con_tejido,Estratificacion,Compuesta,2.0,78.77,9.58,4.0,Equiobturado
III,27,Mesial,ninguna,1.78,limpia,Estratificacion,Fluida,3.5,84.33,8.06,1.73,Equiobturado
III,27,Distal,ninguna,1.55,limpia,Bulk,Fluida,3.5,114.64,16.77,0.93,Subobturado
III,27,Distal,ninguna,3.23,limpia,Bulk,Fluida,3.5,71.72,8.03,4.08,Sobreobturado
III,27,Distal,ninguna,4.27,con_tejido,Bulk,Con fibra de vidrio,1.0,73.83,13.14,4.2,Equiobturado
III,27,Distal,ninguna,4.57,limpia,Estratificacion,Con fibra de vidrio,1.0,81.14,8.8,4.71,Equiobturado
III,27,Distal,ninguna,3.1,limpia,Estratificacion,Compuesta,2.0,84.9,12.53,3.94,Sobreobturado
III,27,Distal,ninguna,4.47,limpia,Estratificacion,Compuesta,2.0,110.07,11.32,4.38,Equiobturado
III,27,Distal,ninguna,1.99,limpia,Estratificacion,Fluida,3.5,62.92,9.77,2.19,Equiobturado
III,27,Distal,ninguna,4.1,con_tejido,Bulk,Bulk,1.5,76.78,13.11,3.98,Subobturado
III,27,Distal,ninguna,1.77,limpia,Bulk,Con fibra de vidrio,1.0,72.55,6.34,2.35,Sobreobturado
III,27,Distal,ninguna,1.3,con_tejido,Bulk,Bulk,1.5,70.26,5.91,1.27,Subobturado
III,27,Distal,ninguna,2.43,limpia,Bulk,Bulk,1.5,117.72,2.86,2.79,Sobreobturado
III,27,Distal,ninguna,2.75,con_tejido,Bulk,Fluida,3.5,97.44,3.16,3.32,Sobreobturado
III,27,Distal,ninguna,3.03,limpia,Estratificacion,Fluida,3.5,101.03,19.32,2.25,Subobturado
III,27,Distal,ninguna,2.68,limpia,Estratificacion,Con fibra de vidrio,1.0,113.76,21.04,2.22,Subobturado
III,27,Distal,ninguna,1.96,limpia,Bulk,Fluida,3.5,103.47,0.01,2.93,Sobreobturado
III,27,Distal,ninguna,2.49,con_tejido,Estratificacion,Compuesta,2.0,94.4,4.41,2.68,Equiobturado
III,27,Distal,ninguna,2.5,limpia,Estratificacion,Compuesta,2.0,60.12,6.41,2.33,Equiobturado
III,27,Distal,ninguna,1.65,con_tejido,Estratificacion,Bulk,1.5,89.93,1.18,1.98,Sobreobturado
III,27,Distal,ninguna,1.93,limpia,Estratificacion,Compuesta,2.0,119.55,19.25,1.7,Subobturado
III,27,Distal,ninguna,4.26,con_tejido,Estratificacion,Fluida,3.5,71.44,12.96,3.84,Subobturado
III,27,Distal,ninguna,1.04,con_tejido,Bulk,Fluida,3.5,70.67,3.52,1.15,Equiobturado
III,27,Distal,ninguna,1.02,limpia,Estratificacion,Con fibra de vidrio,1.0,67.63,0.63,0.77,Subobturado
III,27,Distal,ninguna,1.93,limpia,Estratificacion,Con fibra de vidrio,1.0,110.37,1.62,1.76,Subobturado
III,27,Distal,ninguna,3.96,con_tejido,Estratificacion,Compuesta,2.0,112.76,18.45,4.65,Sobreobturado
III,27,Distal,ninguna,1.03,limpia,Estratificacion,Fluida,3.5,117.26,7.51,0.93,Subobturado
